1	117	5,85
2	100	5
3	88	4,4
4	72	3,6
6	53	2,65
9	29,5	1,475
10	25,2	1,26
13	15,2	0,76
15	11,1	0,555


1,00000	119,97570 
1,01400	119,68819 
1,02800	119,40136 
1,04200	119,11522 
1,05600	118,82977 
1,07000	118,54500 
1,08400	118,26092 
1,09800	117,97751 
1,11200	117,69479 
1,12600	117,41274 
1,14000	117,13137 
1,15400	116,85067 
1,16800	116,57064 
1,18200	116,29129 
1,19600	116,01261 
1,21000	115,73459 
1,22400	115,45724 
1,23800	115,18055 
1,25200	114,90453 
1,26600	114,62917 
1,28000	114,35447 
1,29400	114,08042 
1,30800	113,80704 
1,32200	113,53431 
1,33600	113,26223 
1,35000	112,99080 
1,36400	112,72003 
1,37800	112,44990 
1,39200	112,18042 
1,40600	111,91159 
1,42000	111,64340 
1,43400	111,37585 
1,44800	111,10895 
1,46200	110,84268 
1,47600	110,57706 
1,49000	110,31206 
1,50400	110,04771 
1,51800	109,78399 
1,53200	109,52090 
1,54600	109,25844 
1,56000	108,99661 
1,57400	108,73540 
1,58800	108,47483 
1,60200	108,21487 
1,61600	107,95554 
1,63000	107,69683 
1,64400	107,43874 
1,65800	107,18127 
1,67200	106,92442 
1,68600	106,66818 
1,70000	106,41256 
1,71400	106,15755 
1,72800	105,90315 
1,74200	105,64936 
1,75600	105,39618 
1,77000	105,14360 
1,78400	104,89163 
1,79800	104,64027 
1,81200	104,38950 
1,82600	104,13934 
1,84000	103,88978 
1,85400	103,64081 
1,86800	103,39244 
1,88200	103,14467 
1,89600	102,89749 
1,91000	102,65090 
1,92400	102,40491 
1,93800	102,15950 
1,95200	101,91468 
1,96600	101,67045 
1,98000	101,42680 
1,99400	101,18374 
2,00800	100,94126 
2,02200	100,69936 
2,03600	100,45804 
2,05000	100,21730 
2,06400	99,97713 
2,07800	99,73755 
2,09200	99,49853 
2,10600	99,26009 
2,12000	99,02222 
2,13400	98,78492 
2,14800	98,54819 
2,16200	98,31202 
2,17600	98,07642 
2,19000	97,84139 
2,20400	97,60692 
2,21800	97,37301 
2,23200	97,13966 
2,24600	96,90687 
2,26000	96,67464 
2,27400	96,44297 
2,28800	96,21185 
2,30200	95,98128 
2,31600	95,75127 
2,33000	95,52181 
2,34400	95,29290 
2,35800	95,06453 
2,37200	94,83672 
2,38600	94,60945 
2,40000	94,38272 
2,41400	94,15654 
2,42800	93,93090 
2,44200	93,70580 
2,45600	93,48124 
2,47000	93,25722 
2,48400	93,03373 
2,49800	92,81078 
2,51200	92,58837 
2,52600	92,36649 
2,54000	92,14514 
2,55400	91,92432 
2,56800	91,70403 
2,58200	91,48426 
2,59600	91,26503 
2,61000	91,04632 
2,62400	90,82813 
2,63800	90,61047 
2,65200	90,39332 
2,66600	90,17670 
2,68000	89,96060 
2,69400	89,74501 
2,70800	89,52995 
2,72200	89,31539 
2,73600	89,10135 
2,75000	88,88783 
2,76400	88,67481 
2,77800	88,46231 
2,79200	88,25032 
2,80600	88,03883 
2,82000	87,82785 
2,83400	87,61738 
2,84800	87,40741 
2,86200	87,19794 
2,87600	86,98898 
2,89000	86,78051 
2,90400	86,57255 
2,91800	86,36508 
2,93200	86,15812 
2,94600	85,95164 
2,96000	85,74567 
2,97400	85,54018 
2,98800	85,33519 
3,00200	85,13069 
3,01600	84,92668 
3,03000	84,72316 
3,04400	84,52012 
3,05800	84,31758 
3,07200	84,11552 
3,08600	83,91394 
3,10000	83,71284 
3,11400	83,51223 
3,12800	83,31210 
3,14200	83,11245 
3,15600	82,91327 
3,17000	82,71458 
3,18400	82,51636 
3,19800	82,31861 
3,21200	82,12134 
3,22600	81,92454 
3,24000	81,72822 
3,25400	81,53236 
3,26800	81,33697 
3,28200	81,14205 
3,29600	80,94760 
3,31000	80,75362 
3,32400	80,56009 
3,33800	80,36704 
3,35200	80,17444 
3,36600	79,98231 
3,38000	79,79064 
3,39400	79,59942 
3,40800	79,40867 
3,42200	79,21837 
3,43600	79,02853 
3,45000	78,83914 
3,46400	78,65021 
3,47800	78,46173 
3,49200	78,27370 
3,50600	78,08612 
3,52000	77,89900 
3,53400	77,71232 
3,54800	77,52608 
3,56200	77,34030 
3,57600	77,15496 
3,59000	76,97006 
3,60400	76,78560 
3,61800	76,60159 
3,63200	76,41802 
3,64600	76,23489 
3,66000	76,05220 
3,67400	75,86995 
3,68800	75,68813 
3,70200	75,50675 
3,71600	75,32580 
3,73000	75,14529 
3,74400	74,96520 
3,75800	74,78556 
3,77200	74,60634 
3,78600	74,42755 
